"search-number","evaluation","evals-requested-so-far","number-of-cars*","mean_acceleration*","mean-deceleration*","max-patience*","distance-between-nodes*","number-of-lanes*","length-of-node*","cars-per-mile-mean*","sec-per-tick*","feet-per-unit*","node-power-output*","ev-density-percent*","crr*","electricity-cost*","cda*","random-seed","min-result","max-result","mean-result","stdev-result","final-step-result"
"1","173","250","3","0.527","0.66","35","22","2","1","48","0.1","15","163","20","0.01","8","0.5","""-1952804455""","371.76964338547697","371.76964338547697","371.76964338547697","0","371.76964338547697"
"1","174","250","3","0.527","0.66","35","22","2","1","48","0.1","15","163","20","0.01","8","0.5","""-252338474""","558.4846401763589","558.4846401763589","558.4846401763589","0","558.4846401763589"
"1","175","250","3","0.527","0.66","35","22","2","1","48","0.1","15","163","20","0.01","8","0.5","""1379939848""","1411.7503804839507","1411.7503804839507","1411.7503804839507","0","1411.7503804839507"
"1","176","250","3","0.527","0.66","35","32","2","3","48","0.1","15","96","20","0.01","8","0.5","""-570953047""","1675.4690065798814","1675.4690065798814","1675.4690065798814","0","1675.4690065798814"
"1","177","250","3","0.527","0.66","35","32","2","3","48","0.1","15","96","20","0.01","8","0.5","""-1809456""","2848.93772622497","2848.93772622497","2848.93772622497","0","2848.93772622497"
"1","178","250","3","0.527","0.66","35","32","2","3","48","0.1","15","96","20","0.01","8","0.5","""-998838473""","2401.6521968894253","2401.6521968894253","2401.6521968894253","0","2401.6521968894253"
"1","179","250","3","0.527","0.66","35","32","2","3","48","0.1","15","96","20","0.01","8","0.5","""773139429""","4246.534913567077","4246.534913567077","4246.534913567077","0","4246.534913567077"
"1","180","250","3","0.527","0.66","35","32","2","3","48","0.1","15","96","20","0.01","8","0.5","""-583059184""","1758.4363255838887","1758.4363255838887","1758.4363255838887","0","1758.4363255838887"
"1","181","250","3","0.527","0.66","35","30","2","1","48","0.1","15","191","20","0.01","8","0.5","""-118288718""","32.51401228236443","32.51401228236443","32.51401228236443","0","32.51401228236443"
"1","182","250","3","0.527","0.66","35","30","2","1","48","0.1","15","191","20","0.01","8","0.5","""262480060""","-466.54579071646754","-466.54579071646754","-466.54579071646754","0","-466.54579071646754"
"1","183","250","3","0.527","0.66","35","30","2","1","48","0.1","15","191","20","0.01","8","0.5","""1033205319""","-84.38453513116849","-84.38453513116849","-84.38453513116849","0","-84.38453513116849"
"1","184","250","3","0.527","0.66","35","30","2","1","48","0.1","15","191","20","0.01","8","0.5","""-945770629""","2255.154144236283","2255.154144236283","2255.154144236283","0","2255.154144236283"
"1","185","250","3","0.527","0.66","35","30","2","1","48","0.1","15","191","20","0.01","8","0.5","""1246838003""","-1376.5137102794","-1376.5137102794","-1376.5137102794","0","-1376.5137102794"
"1","186","250","3","0.527","0.66","35","12","2","3","48","0.1","15","155","20","0.01","8","0.5","""-1012981765""","-1370.9326955173933","-1370.9326955173933","-1370.9326955173933","0","-1370.9326955173933"
"1","187","250","3","0.527","0.66","35","12","2","3","48","0.1","15","155","20","0.01","8","0.5","""-771787427""","-1264.7796800587114","-1264.7796800587114","-1264.7796800587114","0","-1264.7796800587114"
"1","188","250","3","0.527","0.66","35","12","2","3","48","0.1","15","155","20","0.01","8","0.5","""528276747""","6309.522830094931","6309.522830094931","6309.522830094931","0","6309.522830094931"
"1","189","250","3","0.527","0.66","35","12","2","3","48","0.1","15","155","20","0.01","8","0.5","""-1983130086""","11601.352182929448","11601.352182929448","11601.352182929448","0","11601.352182929448"
"1","190","250","3","0.527","0.66","35","12","2","3","48","0.1","15","155","20","0.01","8","0.5","""-1877727602""","1560.7028492580787","1560.7028492580787","1560.7028492580787","0","1560.7028492580787"
"1","191","250","3","0.527","0.66","35","38","2","1","48","0.1","15","145","20","0.01","8","0.5","""652517593""","1359.2540876564665","1359.2540876564665","1359.2540876564665","0","1359.2540876564665"
"1","192","250","3","0.527","0.66","35","38","2","1","48","0.1","15","145","20","0.01","8","0.5","""949205709""","667.2620325572952","667.2620325572952","667.2620325572952","0","667.2620325572952"
"1","193","250","3","0.527","0.66","35","38","2","1","48","0.1","15","145","20","0.01","8","0.5","""-330425334""","2460.861067798007","2460.861067798007","2460.861067798007","0","2460.861067798007"
"1","194","250","3","0.527","0.66","35","38","2","1","48","0.1","15","145","20","0.01","8","0.5","""660114234""","2062.2497602717012","2062.2497602717012","2062.2497602717012","0","2062.2497602717012"
"1","195","250","3","0.527","0.66","35","38","2","1","48","0.1","15","145","20","0.01","8","0.5","""202425309""","1976.1633281010495","1976.1633281010495","1976.1633281010495","0","1976.1633281010495"
"1","196","250","3","0.527","0.66","35","16","2","3","48","0.1","15","147","20","0.01","8","0.5","""-1299044084""","6503.065741159554","6503.065741159554","6503.065741159554","0","6503.065741159554"
"1","197","250","3","0.527","0.66","35","16","2","3","48","0.1","15","147","20","0.01","8","0.5","""207089823""","9757.20213385849","9757.20213385849","9757.20213385849","0","9757.20213385849"
"1","198","250","3","0.527","0.66","35","16","2","3","48","0.1","15","147","20","0.01","8","0.5","""-267778924""","4638.352923136858","4638.352923136858","4638.352923136858","0","4638.352923136858"
"1","199","250","3","0.527","0.66","35","16","2","3","48","0.1","15","147","20","0.01","8","0.5","""1256373561""","8403.76396445954","8403.76396445954","8403.76396445954","0","8403.76396445954"
"1","200","250","3","0.527","0.66","35","16","2","3","48","0.1","15","147","20","0.01","8","0.5","""-1228645771""","103.75448977030078","103.75448977030078","103.75448977030078","0","103.75448977030078"
"1","201","250","3","0.527","0.66","35","40","2","1","48","0.1","15","52","20","0.01","8","0.5","""1788797486""","368.3978823617205","368.3978823617205","368.3978823617205","0","368.3978823617205"
"1","202","250","3","0.527","0.66","35","40","2","1","48","0.1","15","52","20","0.01","8","0.5","""-2107474969""","-60.424352441013866","-60.424352441013866","-60.424352441013866","0","-60.424352441013866"
"1","203","250","3","0.527","0.66","35","40","2","1","48","0.1","15","52","20","0.01","8","0.5","""1766444467""","509.842404561608","509.842404561608","509.842404561608","0","509.842404561608"
"1","204","250","3","0.527","0.66","35","40","2","1","48","0.1","15","52","20","0.01","8","0.5","""-676959501""","-362.6409154582622","-362.6409154582622","-362.6409154582622","0","-362.6409154582622"
